,APA.OQ,BKR.OQ,COP.N,CVX.N,EOG.N,HAL.N,HES.N,MRO.N,OKE.N,OXY.N,SLB.N,XOM.N,ALB.N,APD.N,AVY.N,BALL.N,ECL.N,FCX.N,FMC.N,IFF.N,IP.N,LIN.N,MOS.N,NEM.N,PPG.N,SHW.N,VMC.N,BA.N,CAT.N,CMI.N,CSX.OQ,DAL.N,ETN.N,EXPD.OQ,FDX.N,GD.N,GE.N,HWM.N,ITW.N,JCI.N,LDOS.N,LMT.N,LUV.N,MAS.N,MMM.N,NOC.N,NSC.N,PH.N,ROK.N,RTX.N,SWK.N,TT.N,TXT.N,UAL.OQ,UNP.N,UPS.N,WM.N,BBWI.N,CCL.N,DRI.N,EBAY.OQ,F.N,HAS.OQ,HD.N,LOW.N,LVS.N,MAR.OQ,MGM.N,MHK.N,NKE.N,NWL.OQ,RCL.N,SBUX.OQ,VFC.N,WHR.N,BFb.N,BG.N,CAG.N,CHD.N,CL.N,CLX.N,COST.OQ,CPB.N,EL.N,GIS.N,HRL.N,HSY.N,K.N,KMB.N,KO.N,KR.N,MDLZ.OQ,MKC.N,MO.N,PEP.OQ,PG.N,PM.N,SJM.N,STZ.N,TAP.N,TGT.N,TSN.N,WMT.N,A.N,ABT.N,AMGN.OQ,BAX.N,BDX.N,BIIB.OQ,BMY.N,BSX.N,CAH.N,CI.N,CVS.N,DGX.N,EW.N,HUM.N,JNJ.N,LLY.N,MCK.N,MDT.N,MRK.N,MTD.N,PFE.N,RVTY.N,WAT.N,ALL.N,AXP.N,BAC.N,BEN.N,BK.N,C.N,CB.N,CMA.N,COF.N,FITB.OQ,GS.N,HBAN.OQ,HIG.N,JPM.N,KEY.N,MET.N,MMC.N,MS.N,NTRS.OQ,PFG.OQ,PNC.N,PRU.N,SPGI.N,STT.N,TROW.OQ,V.N,WFC.N,AAPL.OQ,ACN.N,ADBE.OQ,ADI.OQ,ADSK.OQ,AKAM.OQ,AMAT.OQ,AMD.OQ,CRM.N,CSCO.OQ,CTSH.OQ,FSLR.OQ,GEN.OQ,HPQ.N,IBM.N,INTC.OQ,INTU.OQ,JNPR.N,KLAC.OQ,MCHP.OQ,MSFT.OQ,MSI.N,NTAP.OQ,NVDA.OQ,ORCL.N,QCOM.OQ,STX.OQ,TEL.N,TXN.OQ,WDC.OQ,DIS.N,GOOGL.OQ,OMC.N,T.N,VZ.N,AEE.N,AEP.OQ,AES.N,AWK.N,DTE.N,DUK.N,ED.N,EIX.N,ES.N,ETR.N,EXC.OQ,LNT.OQ,NEE.N,NI.N,NRG.N,PCG.N,PEG.N,PNW.N,PPL.N,SO.N,SRE.N,WEC.N,XEL.OQ
59,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,89.98806174,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,316.2592007,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,35.05537596,55.77121182,49.35318903,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,172.9394171,30.5808405,31.92737217,5.940731824,37.18690639,41.56687318,74.20777601,271.4330413,92.7199448,316.0590217,6.670923415,55.42268593,546.2056404,74.05763177,23.40196629,38.08540679,54.80624781,6.009193604,66.73311821,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,56.99304044,87.64057628,45.583739,85.0741706,250.4984408,118.0262091,63.1949306,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,86.24371725,40.79360538,67.58089442,41.15786961,171.9035391,45.20684689,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.141452785,11.76124669,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,11.46928185,56.43751719,22.58236783,13.79807511,13.40185699,16.00434856,21.83228245,97.57489259,23.89226759,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,156.5468821,19.9849366,30.02553396,,12.46851818,12.29838623,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
60,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,316.2592007,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,172.9394171,30.5808405,31.92737217,5.940731824,,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,6.670923415,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,54.80624781,6.009193604,66.73311821,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,56.99304044,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,86.24371725,40.79360538,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.141452785,11.76124669,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,23.89226759,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,156.5468821,19.9849366,30.02553396,,11.07720228,12.29838623,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
61,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,316.2592007,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,172.9394171,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,6.670923415,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,54.80624781,6.009193604,66.73311821,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,56.99304044,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,86.24371725,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.141452785,11.76124669,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,23.89226759,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,156.5468821,19.9849366,30.02553396,,11.07720228,12.29838623,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
62,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,316.2592007,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,172.9394171,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,6.670923415,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,54.80624781,6.009193604,66.73311821,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,56.99304044,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,86.24371725,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,11.76124669,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,23.89226759,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,170.6208,19.9849366,30.02553396,,11.07720228,12.29838623,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
63,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,316.2592007,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,172.9394171,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,6.670923415,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,56.16382481,6.009193604,66.73311821,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,56.99304044,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,170.6208,19.9849366,30.02553396,,11.07720228,12.29838623,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
64,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,310.0578467,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,50.86444273,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,116.7962744,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,8.640044443,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,56.16382481,6.009193604,101.7081027,57.32398335,36.5097589,57.30866884,14.77231001,101.3307253,8.582363592,53.88171707,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,68.43826452,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,3.571978277,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,5.535248077,170.6208,19.9849366,30.02553396,,11.07720228,11.51639451,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
65,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,310.0578467,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,48.70315198,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,116.7962744,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,8.640044443,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,56.16382481,6.009193604,101.7081027,57.32398335,36.5097589,58.17860301,14.77231001,101.3307253,7.615672888,53.88171707,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,79.46129756,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,16.00434856,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,7.239688899,21.18245486,7.115370059,170.6208,19.14773456,30.02553396,,11.07720228,11.51639451,7.521635969,93.02989339,54.83160667,190.6503892,72.45353602,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
66,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,310.0578467,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,48.70315198,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,116.7962744,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,8.640044443,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,56.16382481,6.009193604,101.7081027,57.32398335,36.5097589,58.17860301,14.77231001,101.3307253,7.615672888,53.88171707,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,79.46129756,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.087830723,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,15.7983971,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,8.116650763,21.18245486,7.115370059,170.6208,19.14773456,30.02553396,,11.07720228,11.51639451,7.521635969,95.84763917,54.83160667,190.6503892,66.07349712,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
67,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2536.24612,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,310.0578467,,45.21641229,3221.176846,44.94324772,228.6643438,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,48.70315198,22.67038209,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,116.7962744,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,8.640044443,55.42268593,546.2056404,74.05763177,126.9374503,38.08540679,56.16382481,6.009193604,101.7081027,57.32398335,36.5097589,58.17860301,14.31985645,92.06507015,7.615672888,53.88171707,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,79.46129756,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,39.28855227,9.659885623,29.17302411,16.39566396,,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,4.434486657,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,6.631317903,16.28010265,1.955333216,8.006489799,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,15.7983971,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,8.116650763,21.18245486,7.115370059,170.6208,19.14773456,30.02553396,,11.07720228,11.51639451,7.521635969,95.84763917,54.83160667,190.6503892,66.07349712,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
68,612.6870219,24.50366661,501.4954407,340.5004903,404.4053018,357.1128689,434.4525055,350.4910261,155.8003954,715.0959215,58.60436394,339.799827,476.1367766,2629.562219,77.37785016,177.4896376,51.02592542,486.6584771,125.5101728,80.20208297,567.3878985,1512.368973,925.3236535,791.9049714,143.7083771,52.67903532,572.2488359,20.8187202,44.75935054,46.15080053,462.7440545,860.0075715,35.15376939,7.357357609,310.0578467,,45.21641229,3221.176846,44.94324772,237.0834175,15.72545613,19.59522025,958.6377318,,257.5232419,25.16633551,475.6875945,48.70315198,20.6235374,37.98586572,32.20184581,55.77121182,44.72546476,810.9927251,544.2731412,227.2448501,1439.750411,,686.945911,116.7962744,30.5808405,31.92737217,5.940731824,34.36934731,39.31332722,74.20777601,271.4330413,92.7199448,316.0590217,8.640044443,55.42268593,546.2056404,76.48439305,126.9374503,38.08540679,56.16382481,6.009193604,101.7081027,57.32398335,36.5097589,58.17860301,14.31985645,92.06507015,7.615672888,53.88171707,87.64057628,45.583739,66.92806923,250.4984408,118.0262091,64.42220076,58.59117822,21.15875249,20.44948091,87.17910111,79.46129756,26.53703431,54.64243681,25.06686936,67.58089442,44.34878435,171.9035391,44.09041474,33.74422188,50.26199318,18.81568061,86.58238606,34.54001894,9.659885623,29.17302411,16.39566396,,2.704794542,11.86608738,36.29009236,16.909802,3.624040859,16.98073256,69.83052901,1.018778386,9.723113371,39.97002248,27.36307952,31.98666253,20.55630691,15.58487526,5.474822838,4.860785253,16.329282,,14.38038278,10.99222989,2.823678888,29.69420517,9.434185734,,6.343844331,32.64571165,3.58104594,12.10377233,18.64963325,2.093044687,8.417980851,10.86587685,12.95813577,6.055871565,26.48938296,1.759649544,7.521678875,11.36723769,,5.26037464,16.28010265,1.988002954,8.006489799,9.557017587,48.70240943,3.960671921,56.43751719,22.58236783,13.79807511,14.30143669,15.7983971,21.83228245,97.57489259,24.26602756,15.71800032,25.34445495,31.98755407,8.116650763,21.18245486,7.115370059,170.6208,19.14773456,30.02553396,,11.07720228,11.51639451,6.894098992,95.84763917,47.05804727,190.6503892,66.07349712,40.39988011,33.72746267,,70.75973189,46.7354559,5660.923969,7783.44078,4779.623686,242.2759658,4074.557828,4720.270539,368.4636555,532.5490819,370.4745135,3081.935505,1081.565413,8117.675781,2963.296578,3438.657704,6905.710491,318.6305937,1627.045144,4123.683289,4637.149332,5969.450459,731.836696,7252.268201,5250.592263
